시도코드,시도명,시군구코드,시군구명,기준연도,연도,과거대비인구변화,최근인구변화,과거대비사업체변화,최근사업체변화,노후건축물비율
41,경기도,41270,경기도 안산시,2019,2019,-6.31,5,1.34,0,41.08
41,경기도,41280,경기도 고양시,2019,2019,7.58,0,3.1,0,37.38
41,경기도,41290,경기도 과천시,2019,2019,-11.11,3,-2.23,1,48.45
41,경기도,41310,경기도 구리시,2019,2019,-4.85,1,3.31,0,62.75
41,경기도,41360,경기도 남양주시,2019,2019,17.24,0,3.69,0,30.09
41,경기도,41370,경기도 오산시,2019,2019,11.01,1,4.68,0,38.53
41,경기도,41390,경기도 시흥시,2019,2019,-4.65,0,4.02,0,34.55
41,경기도,41410,경기도 군포시,2019,2019,-0.36,5,1.86,0,63.87
41,경기도,41430,경기도 의왕시,2019,2019,5.91,4,2.62,0,53.23
41,경기도,41450,경기도 하남시,2019,2019,9.93,0,9.26,0,38.48
41,경기도,41460,경기도 용인시,2019,2019,10.86,0,5.89,0,29.98
41,경기도,41480,경기도 파주시,2019,2019,22.65,0,5.74,0,23.14
41,경기도,41500,경기도 이천시,2019,2019,3.15,1,2.88,0,38.83
41,경기도,41550,경기도 안성시,2019,2019,1.77,1,4.49,1,45.38
41,경기도,41570,경기도 김포시,2019,2019,48.08,0,9.33,0,21.86
41,경기도,41590,경기도 화성시,2019,2019,16.09,0,6.79,0,26.07
41,경기도,41610,경기도 광주시,2019,2019,29.43,0,2.87,0,29.27
41,경기도,41630,경기도 양주시,2019,2019,4.44,0,3.63,0,38.09
41,경기도,41650,경기도 포천시,2019,2019,3.53,5,2.41,0,41.68
41,경기도,41730,경기도 여주시,2019,2019,4.76,2,3.98,0,31.77
41,경기도,41800,경기도 연천군,2019,2019,-34.21,3,0.26,1,56.09
41,경기도,41820,경기도 가평군,2019,2019,0.67,1,5.12,1,35.15
41,경기도,41830,경기도 양평군,2019,2019,16.65,0,-0.64,1,34.13
42,강원도,42110,강원도 춘천시,2019,2019,0.65,1,3.24,0,50.19
42,강원도,42130,강원도 원주시,2019,2019,5.05,0,3.1,0,47.38
42,강원도,42150,강원도 강릉시,2019,2019,-6.76,2,2.13,1,57.41
42,강원도,42170,강원도 동해시,2019,2019,-7.44,5,-1.22,1,62.31
42,강원도,42190,강원도 태백시,2019,2019,-59.3,5,-0.93,1,70.05
42,강원도,42210,강원도 속초시,2019,2019,-10.57,2,3.45,0,65.56
42,강원도,42230,강원도 삼척시,2019,2019,-48.26,5,0.83,0,55.14
42,강원도,42720,강원도 홍천군,2019,2019,-26.64,2,2.56,0,47.08
42,강원도,42730,강원도 횡성군,2019,2019,-30.78,0,3.57,0,30.92
42,강원도,42750,강원도 영월군,2019,2019,-55.42,4,2,1,47.8
42,강원도,42760,강원도 평창군,2019,2019,-41.89,5,3.13,2,42.15
42,강원도,42770,강원도 정선군,2019,2019,-71.74,5,1.99,1,40.84
42,강원도,42780,강원도 철원군,2019,2019,-24.15,4,1.95,1,56.23
42,강원도,42790,강원도 화천군,2019,2019,-25.6,5,4.83,0,47.36
42,강원도,42800,강원도 양구군,2019,2019,-28.13,4,3,0,47.85
42,강원도,42810,강원도 인제군,2019,2019,-30.36,4,1.27,1,33.19
42,강원도,42820,강원도 고성군,2019,2019,-39.42,3,3.38,0,60.06
42,강원도,42830,강원도 양양군,2019,2019,-30.05,3,3.63,0,39.42
43,충청북도,43110,충청북도 청주시,2019,2019,22.89,0,2.58,0,55.33
43,충청북도,43130,충청북도 충주시,2019,2019,-5.39,1,1.9,0,56.79
43,충청북도,43150,충청북도 제천시,2019,2019,-11.24,3,1.04,0,57.46
43,충청북도,43720,충청북도 보은군,2019,2019,-53,4,2.03,0,62.82
43,충청북도,43730,충청북도 옥천군,2019,2019,-40.34,5,1.21,1,61.05
43,충청북도,43740,충청북도 영동군,2019,2019,-42.32,5,1.72,0,43.84
43,충청북도,43745,충청북도 증평군,2019,2019,-12.12,1,4.11,0,54.44
43,충청북도,43750,충청북도 진천군,2019,2019,4.71,0,5.48,0,50.51
43,충청북도,43760,충청북도 괴산군,2019,2019,-47.51,1,3.03,2,51.5
43,충청북도,43770,충청북도 음성군,2019,2019,8.65,3,5.47,0,47.76
43,충청북도,43800,충청북도 단양군,2019,2019,-54.75,3,2.95,1,67.86
44,충청남도,44130,충청남도 천안시,2019,2019,5.63,0,4.32,0,50.6
44,충청남도,44150,충청남도 공주시,2019,2019,-29.52,5,2.55,2,58.59
44,충청남도,44180,충청남도 보령시,2019,2019,-32.27,4,2.18,0,45.98
44,충청남도,44200,충청남도 아산시,2019,2019,8.63,0,4.05,0,45.86
44,충청남도,44210,충청남도 서산시,2019,2019,4.88,0,3.89,0,51.7
44,충청남도,44230,충청남도 논산시,2019,2019,-35.43,5,2.85,1,65.42
44,충청남도,44250,충청남도 계룡시,2019,2019,-6.02,2,2.03,0,43.19
44,충청남도,44710,충청남도 금산군,2019,2019,-43.03,5,1.98,0,67.75
44,충청남도,44760,충청남도 부여군,2019,2019,-49.99,5,-1.59,2,70.87
44,충청남도,44770,충청남도 서천군,2019,2019,-51.49,5,2.5,1,57.18
44,충청남도,44790,충청남도 청양군,2019,2019,-49.52,2,2.83,0,67.64
44,충청남도,44800,충청남도 홍성군,2019,2019,-23.56,2,2.52,0,44.77
44,충청남도,44810,충청남도 예산군,2019,2019,-43.19,5,2.15,1,59.49
44,충청남도,44825,충청남도 태안군,2019,2019,-37.79,2,3.46,0,41.92
44,충청남도,44830,충청남도 당진시,2019,2019,6.51,1,2.64,0,36.42
45,전라북도,45110,전라북도 전주시,2019,2019,0.28,3,2.91,0,61.19
45,전라북도,45130,전라북도 군산시,2019,2019,-6.39,4,-0.09,2,60.71
45,전라북도,45140,전라북도 익산시,2019,2019,-8.25,5,1.3,1,67.98
45,전라북도,45180,전라북도 정읍시,2019,2019,-45.95,5,1.59,1,53.7
45,전라북도,45190,전라북도 남원시,2019,2019,-43.35,5,-1.99,2,64.74
45,전라북도,45210,전라북도 김제시,2019,2019,-51.96,5,2.2,0,62.95
45,전라북도,45710,전라북도 완주군,2019,2019,-18.07,2,4.85,0,51.41
45,전라북도,45720,전라북도 진안군,2019,2019,-64.33,2,5.23,1,52.78
45,전라북도,45730,전라북도 무주군,2019,2019,-51.1,5,2.16,2,58.9
45,전라북도,45740,전라북도 장수군,2019,2019,-55.33,1,-2.22,1,63.93
45,전라북도,45750,전라북도 임실군,2019,2019,-62.66,4,-3.34,2,56.47
45,전라북도,45770,전라북도 순창군,2019,2019,-56.57,5,-1.54,1,64.7
45,전라북도,45790,전라북도 고창군,2019,2019,-56.38,3,1.43,0,39.3
45,전라북도,45800,전라북도 부안군,2019,2019,-55.26,3,2.29,1,65.6
46,전라남도,46110,전라남도 목포시,2019,2019,-5.65,5,0.05,0,76.9
46,전라남도,46130,전라남도 여수시,2019,2019,-14.27,5,3.16,0,64.64
46,전라남도,46150,전라남도 순천시,2019,2019,-3.01,1,2.6,0,62.63
46,전라남도,46170,전라남도 나주시,2019,2019,-46.03,0,8.09,0,66.78
46,전라남도,46230,전라남도 광양시,2019,2019,-5.04,1,2.48,0,55.64
46,전라남도,46710,전라남도 담양군,2019,2019,-49.83,2,6.83,1,53.37
46,전라남도,46720,전라남도 곡성군,2019,2019,-55.89,5,2.48,2,62.97
46,전라남도,46730,전라남도 구례군,2019,2019,-50.84,2,2.51,1,64.71
46,전라남도,46770,전라남도 고흥군,2019,2019,-61.74,5,1.43,1,66.56
46,전라남도,46780,전라남도 보성군,2019,2019,-66.93,5,-6.84,2,67.25
46,전라남도,46790,전라남도 화순군,2019,2019,-34.38,5,2.49,0,62.82
46,전라남도,46800,전라남도 장흥군,2019,2019,-59.47,4,3.91,1,65.19
46,전라남도,46810,전라남도 강진군,2019,2019,-56.18,5,2.72,0,66.33
46,전라남도,46820,전라남도 해남군,2019,2019,-55.09,5,0.71,1,66.17
46,전라남도,46830,전라남도 영암군,2019,2019,-35.94,5,2.61,1,62.12
46,전라남도,46840,전라남도 무안군,2019,2019,-23.29,2,4.54,0,64.64
46,전라남도,46860,전라남도 함평군,2019,2019,-60.75,5,-3.41,1,50.31
46,전라남도,46870,전라남도 영광군,2019,2019,-56.03,5,-0.55,1,53.92
46,전라남도,46880,전라남도 장성군,2019,2019,-50.03,2,4.62,0,58.22
46,전라남도,46890,전라남도 완도군,2019,2019,-57.77,5,2.01,0,67.06
46,전라남도,46900,전라남도 진도군,2019,2019,-60.69,5,4.43,1,75.01
46,전라남도,46910,전라남도 신안군,2019,2019,-69.21,5,-3.68,2,73.35
47,경상북도,47110,경상북도 포항시,2019,2019,-1.89,4,1.94,0,54.31
47,경상북도,47130,경상북도 경주시,2019,2019,-8.94,5,3.38,0,57.77
47,경상북도,47150,경상북도 김천시,2019,2019,-17.08,1,2.21,0,60.17
47,경상북도,47170,경상북도 안동시,2019,2019,-24.56,4,1.17,0,68.17
47,경상북도,47190,경상북도 구미시,2019,2019,2.86,2,2.3,0,47.41
47,경상북도,47210,경상북도 영주시,2019,2019,-31.13,5,0.18,1,65.61
47,경상북도,47230,경상북도 영천시,2019,2019,-32.7,2,1.26,1,59.21
47,경상북도,47250,경상북도 상주시,2019,2019,-45.87,5,1.89,1,63.21
47,경상북도,47280,경상북도 문경시,2019,2019,-49.11,4,2.04,1,65.13
47,경상북도,47290,경상북도 경산시,2019,2019,1.5,0,3.4,0,53.38
47,경상북도,47720,경상북도 군위군,2019,2019,-52.28,2,1.79,1,62.89
47,경상북도,47730,경상북도 의성군,2019,2019,-59.14,5,1.66,1,71.3
47,경상북도,47750,경상북도 청송군,2019,2019,-56.6,5,0.99,1,55.9
47,경상북도,47760,경상북도 영양군,2019,2019,-61.92,5,2.23,0,59.38
47,경상북도,47770,경상북도 영덕군,2019,2019,-54.02,5,1.97,1,62.3
47,경상북도,47820,경상북도 청도군,2019,2019,-44.3,5,6.69,0,67.23
47,경상북도,47830,경상북도 고령군,2019,2019,-22.48,5,1.92,0,69.36
47,경상북도,47840,경상북도 성주군,2019,2019,-39.11,3,3.44,1,55.12
47,경상북도,47850,경상북도 칠곡군,2019,2019,2.91,3,3.05,0,46.29
47,경상북도,47900,경상북도 예천군,2019,2019,-57.17,1,5.81,1,66.64
47,경상북도,47920,경상북도 봉화군,2019,2019,-60.15,5,1.37,0,65.72
47,경상북도,47930,경상북도 울진군,2019,2019,-45.26,5,3.26,0,71.43
47,경상북도,47940,경상북도 울릉군,2019,2019,-50.16,5,-1.57,2,71.95
48,경상남도,48110,경상남도 창원시,2019,2019,-3.72,5,1.14,0,64.42
48,경상남도,48170,경상남도 진주시,2019,2019,1.49,2,2.48,0,67.51
48,경상남도,48220,경상남도 통영시,2019,2019,-9.42,5,3.29,0,68.66
48,경상남도,48240,경상남도 사천시,2019,2019,-12.3,5,3.34,0,62.73
48,경상남도,48250,경상남도 김해시,2019,2019,3.64,0,2.41,0,44.43
48,경상남도,48270,경상남도 밀양시,2019,2019,-33.6,3,3.11,1,58.84
48,경상남도,48310,경상남도 거제시,2019,2019,7.66,3,1.77,0,52.77
48,경상남도,48330,경상남도 양산시,2019,2019,15.09,0,5.27,0,40.79
48,경상남도,48720,경상남도 의령군,2019,2019,-53.09,5,3.64,1,44.41
48,경상남도,48730,경상남도 함안군,2019,2019,-9.07,4,4.24,1,32.75
48,경상남도,48740,경상남도 창녕군,2019,2019,-40.23,2,3.36,0,64.4
48,경상남도,48820,경상남도 고성군,2019,2019,-37.47,5,-0.05,2,68.67
48,경상남도,48840,경상남도 남해군,2019,2019,-51.87,4,2.38,0,68.59
48,경상남도,48850,경상남도 하동군,2019,2019,-46.87,4,1.75,0,65.35
48,경상남도,48860,경상남도 산청군,2019,2019,-46.97,2,0.5,1,64.95
48,경상남도,48870,경상남도 함양군,2019,2019,-46.14,5,0.36,1,59.08
48,경상남도,48880,경상남도 거창군,2019,2019,-34.53,2,1.13,1,64.6
48,경상남도,48890,경상남도 합천군,2019,2019,-55.24,5,-5.06,2,71.4
49,제주특별자치도,49110,제주특별자치도 제주시,2019,2019,9.99,0,4.47,0,51.36
49,제주특별자치도,49130,제주특별자치도 서귀포시,2019,2019,-13.83,0,6.97,0,58.26
11,서울특별시,11110,서울특별시 종로구,2018,2018,-45.05,3,-1.03,3,76.45
11,서울특별시,11140,서울특별시 중구,2018,2018,-43.71,3,-4.85,2,83.52
11,서울특별시,11170,서울특별시 용산구,2018,2018,-34.93,5,-2.35,2,82.28
11,서울특별시,11200,서울특별시 성동구,2018,2018,-31.23,1,2.96,0,80.48
11,서울특별시,11215,서울특별시 광진구,2018,2018,-8.69,3,-0.92,1,72.03
11,서울특별시,11230,서울특별시 동대문구,2018,2018,-33.89,5,-2.03,2,81.61
11,서울특별시,11260,서울특별시 중랑구,2018,2018,-11.35,4,-0.87,1,76.01
11,서울특별시,11290,서울특별시 성북구,2018,2018,-23.65,5,-4.28,3,77.63
11,서울특별시,11305,서울특별시 강북구,2018,2018,-19.05,5,-2.69,1,79.26
11,서울특별시,11320,서울특별시 도봉구,2018,2018,-8.46,5,0.37,1,74.34
11,서울특별시,11350,서울특별시 노원구,2018,2018,-7.94,5,2.11,0,69.28
11,서울특별시,11380,서울특별시 은평구,2018,2018,-2.58,5,0.22,1,69.69
11,서울특별시,11410,서울특별시 서대문구,2018,2018,-26.4,2,1.67,1,77.99
11,서울특별시,11440,서울특별시 마포구,2018,2018,-16.28,2,-0.17,1,68.85
11,서울특별시,11470,서울특별시 양천구,2018,2018,-6.29,5,-0.4,1,69.89
11,서울특별시,11500,서울특별시 강서구,2018,2018,2.84,1,6.68,0,60.05
11,서울특별시,11530,서울특별시 구로구,2018,2018,-5.96,4,0.95,0,72.86
11,서울특별시,11545,서울특별시 금천구,2018,2018,-28.74,5,2.69,0,74.99
11,서울특별시,11560,서울특별시 영등포구,2018,2018,-23.96,5,-3.27,2,79.98
11,서울특별시,11590,서울특별시 동작구,2018,2018,-6.98,2,-0.27,1,71.6
11,서울특별시,11620,서울특별시 관악구,2018,2018,-13.7,5,-0.56,2,68.03
11,서울특별시,11650,서울특별시 서초구,2018,2018,4.55,2,-1.8,2,64.44
11,서울특별시,11680,서울특별시 강남구,2018,2018,-0.31,4,-1.55,1,59.99
11,서울특별시,11710,서울특별시 송파구,2018,2018,-3.37,3,2.53,1,60.26
11,서울특별시,11740,서울특별시 강동구,2018,2018,-17.7,5,-1.46,1,70.2
26,부산광역시,26110,부산광역시 중구,2018,2018,-51.99,5,-0.45,1,79.81
26,부산광역시,26140,부산광역시 서구,2018,2018,-47.95,4,-2.53,1,85.26
26,부산광역시,26170,부산광역시 동구,2018,2018,-55.61,5,-3.34,2,85.38
26,부산광역시,26200,부산광역시 영도구,2018,2018,-39.29,5,-2.52,1,83.41
26,부산광역시,26230,부산광역시 부산진구,2018,2018,-27.75,5,-0.38,0,83.24
26,부산광역시,26260,부산광역시 동래구,2018,2018,-21.77,5,-3.03,1,82.71
26,부산광역시,26290,부산광역시 남구,2018,2018,-17.45,4,-1.02,1,80.96
26,부산광역시,26320,부산광역시 북구,2018,2018,-9.6,3,1.14,1,76.13
26,부산광역시,26350,부산광역시 해운대구,2018,2018,-1.23,5,3.86,0,78.14
26,부산광역시,26380,부산광역시 사하구,2018,2018,-13.52,5,0.39,1,82.5
26,부산광역시,26410,부산광역시 금정구,2018,2018,-22.96,5,-0.66,1,76.34
26,부산광역시,26440,부산광역시 강서구,2018,2018,9.1,0,6.07,0,39.76
26,부산광역시,26470,부산광역시 연제구,2018,2018,-22.9,2,2.56,1,80.83
26,부산광역시,26500,부산광역시 수영구,2018,2018,-17.81,1,1.41,3,79.56
26,부산광역시,26530,부산광역시 사상구,2018,2018,-20.41,5,0.11,1,73.26
26,부산광역시,26710,부산광역시 기장군,2018,2018,55.41,0,5.16,0,42.3
27,대구광역시,27110,대구광역시 중구,2018,2018,-57.7,2,1.46,1,81.53
27,대구광역시,27140,대구광역시 동구,2018,2018,-6.1,1,1.7,0,72.34
27,대구광역시,27170,대구광역시 서구,2018,2018,-50.72,5,-4.29,1,84.09
27,대구광역시,27200,대구광역시 남구,2018,2018,-42.62,5,-1.05,1,82.23
27,대구광역시,27230,대구광역시 북구,2018,2018,-3.24,2,2.2,0,62.28
27,대구광역시,27260,대구광역시 수성구,2018,2018,-3.01,5,0.43,0,74.72
27,대구광역시,27290,대구광역시 달서구,2018,2018,-1.4,5,1.53,1,63.59
27,대구광역시,27710,대구광역시 달성군,2018,2018,8.81,0,4.03,0,50.83
28,인천광역시,28110,인천광역시 중구,2018,2018,22.86,0,4.43,0,44.96
28,인천광역시,28140,인천광역시 동구,2018,2018,-54.2,5,-2.79,2,77.09
28,인천광역시,28170,인천광역시 미추홀구,2018,2018,-7.53,2,2.55,1,75.17
28,인천광역시,28185,인천광역시 연수구,2018,2018,11.57,0,7.23,0,61.1
28,인천광역시,28200,인천광역시 남동구,2018,2018,11.3,1,3.93,0,59.81
28,인천광역시,28237,인천광역시 부평구,2018,2018,-2.16,4,0.25,1,73.71
28,인천광역시,28245,인천광역시 계양구,2018,2018,-3.91,5,1.67,1,60.32
28,인천광역시,28260,인천광역시 서구,2018,2018,22.48,0,4.58,0,43.41
28,인천광역시,28710,인천광역시 강화군,2018,2018,-26.11,0,-0.27,1,47.08
28,인천광역시,28720,인천광역시 옹진군,2018,2018,-1.97,1,-0.86,1,42.26
29,광주광역시,29110,광주광역시 동구,2018,2018,-53.88,5,-0.83,1,76.26
29,광주광역시,29140,광주광역시 서구,2018,2018,-3.3,2,3,0,54.93
29,광주광역시,29155,광주광역시 남구,2018,2018,-21.79,3,2.19,0,75.13
29,광주광역시,29170,광주광역시 북구,2018,2018,-5.25,3,1.26,1,66.19
29,광주광역시,29200,광주광역시 광산구,2018,2018,7.93,0,4.06,0,48.86
30,대전광역시,30110,대전광역시 동구,2018,2018,-18.55,5,-0.18,1,76.01
30,대전광역시,30140,대전광역시 중구,2018,2018,-19.9,5,1.91,1,78.45
30,대전광역시,30170,대전광역시 서구,2018,2018,-4.27,2,1.52,0,66.44
30,대전광역시,30200,대전광역시 유성구,2018,2018,17.01,0,4.23,0,32.65
30,대전광역시,30230,대전광역시 대덕구,2018,2018,-16.26,5,1.01,0,67.31
31,울산광역시,31110,울산광역시 중구,2018,2018,-0.85,3,0.56,0,71.87
31,울산광역시,31140,울산광역시 남구,2018,2018,-1.08,5,1.44,0,60.76
31,울산광역시,31170,울산광역시 동구,2018,2018,-11.08,5,-1.68,2,61.12
31,울산광역시,31200,울산광역시 북구,2018,2018,9.57,0,4.39,0,47.02
31,울산광역시,31710,울산광역시 울주군,2018,2018,12.15,1,1.51,0,40.52
36,세종특별자치시,36110,세종특별자치시 세종시,2018,2018,,,16.84,0,50.99
41,경기도,41110,경기도 수원시,2018,2018,7.46,1,3.31,0,62.29
41,경기도,41130,경기도 성남시,2018,2018,-2.58,2,0.53,0,73.86
41,경기도,41150,경기도 의정부시,2018,2018,-0.17,0,2.57,0,68.31
41,경기도,41170,경기도 안양시,2018,2018,-5.99,5,-0.43,1,72.54
41,경기도,41190,경기도 부천시,2018,2018,-3.99,2,0.21,1,66.84
41,경기도,41210,경기도 광명시,2018,2018,-5.57,5,1.39,1,71.05
41,경기도,41220,경기도 평택시,2018,2018,12.02,0,2.8,0,36.6
41,경기도,41250,경기도 동두천시,2018,2018,1.89,2,3,1,61.4
41,경기도,41270,경기도 안산시,2018,2018,-6.31,5,0.7,0,40.98
41,경기도,41280,경기도 고양시,2018,2018,7.58,0,4.2,0,36.25
41,경기도,41290,경기도 과천시,2018,2018,-11.11,4,-3.12,1,48.74
41,경기도,41310,경기도 구리시,2018,2018,-4.85,2,3.53,0,64.06
41,경기도,41360,경기도 남양주시,2018,2018,17.24,0,2.91,0,30.27
41,경기도,41370,경기도 오산시,2018,2018,11.01,1,5.96,0,38.99
41,경기도,41390,경기도 시흥시,2018,2018,-4.65,1,2.74,1,32.12
41,경기도,41410,경기도 군포시,2018,2018,-0.36,4,1.33,0,64.87
41,경기도,41430,경기도 의왕시,2018,2018,5.91,5,0.88,0,53.77
41,경기도,41450,경기도 하남시,2018,2018,9.93,0,5.62,0,38.98
41,경기도,41460,경기도 용인시,2018,2018,10.86,0,3.19,0,29.55
41,경기도,41480,경기도 파주시,2018,2018,22.65,0,5.37,0,21.87
41,경기도,41500,경기도 이천시,2018,2018,3.15,2,3.8,0,38.01
41,경기도,41550,경기도 안성시,2018,2018,1.77,2,3.03,1,44.75
41,경기도,41570,경기도 김포시,2018,2018,48.08,0,5.37,0,21.63
41,경기도,41590,경기도 화성시,2018,2018,16.09,0,6.65,0,25.92
41,경기도,41610,경기도 광주시,2018,2018,29.43,0,4.25,0,28.33
41,경기도,41630,경기도 양주시,2018,2018,4.44,0,3.6,0,37.03
41,경기도,41650,경기도 포천시,2018,2018,3.53,5,1.36,0,40.65
41,경기도,41670,경기도 여주시,2018,2018,4.76,1,,,30.33
41,경기도,41730,경기도 여주시,2018,2018,,,4.29,0,
41,경기도,41800,경기도 연천군,2018,2018,-34.21,2,1.02,1,55.78
41,경기도,41820,경기도 가평군,2018,2018,0.67,1,2.78,1,35
41,경기도,41830,경기도 양평군,2018,2018,16.65,0,-2.95,1,34.63
42,강원도,42110,강원도 춘천시,2018,2018,0.65,1,2.95,0,49.85
42,강원도,42130,강원도 원주시,2018,2018,5.05,0,3.19,0,47.38
42,강원도,42150,강원도 강릉시,2018,2018,-6.76,3,2.07,1,57.46
42,강원도,42170,강원도 동해시,2018,2018,-7.44,5,-2.27,1,60.81
42,강원도,42190,강원도 태백시,2018,2018,-59.3,5,4.85,0,69.54
42,강원도,42210,강원도 속초시,2018,2018,-10.57,3,2.54,0,65.44
42,강원도,42230,강원도 삼척시,2018,2018,-48.26,5,2.12,0,54.25
42,강원도,42720,강원도 홍천군,2018,2018,-26.64,3,1.07,0,47.26
42,강원도,42730,강원도 횡성군,2018,2018,-30.78,0,1.62,0,29.73
42,강원도,42750,강원도 영월군,2018,2018,-55.42,3,1.76,1,47.56
42,강원도,42760,강원도 평창군,2018,2018,-41.89,5,0.16,2,41.57
42,강원도,42770,강원도 정선군,2018,2018,-71.74,5,-0.13,1,40.35
42,강원도,42780,강원도 철원군,2018,2018,-24.15,3,1.55,1,55.22
42,강원도,42790,강원도 화천군,2018,2018,-25.6,4,2.53,0,46.91
42,강원도,42800,강원도 양구군,2018,2018,-28.13,3,5.5,0,47.75
42,강원도,42810,강원도 인제군,2018,2018,-30.36,3,-0.9,1,32.27
42,강원도,42820,강원도 고성군,2018,2018,-39.42,2,2.55,0,60.02
42,강원도,42830,강원도 양양군,2018,2018,-30.05,4,4.98,0,39.52
43,충청북도,43110,충청북도 청주시,2018,2018,22.89,0,1.93,0,55.26
43,충청북도,43130,충청북도 충주시,2018,2018,-5.39,1,1.55,0,56.78
43,충청북도,43150,충청북도 제천시,2018,2018,-11.24,2,1.49,0,57.38
43,충청북도,43720,충청북도 보은군,2018,2018,-53,3,1.55,0,62.83
43,충청북도,43730,충청북도 옥천군,2018,2018,-40.34,5,-0.18,1,61.39
43,충청북도,43740,충청북도 영동군,2018,2018,-42.32,4,0.33,0,43.17
43,충청북도,43745,충청북도 증평군,2018,2018,-12.12,1,2.44,0,54.95
43,충청북도,43750,충청북도 진천군,2018,2018,4.71,0,1.67,0,50.69
43,충청북도,43760,충청북도 괴산군,2018,2018,-47.51,0,0.15,2,51.5
43,충청북도,43770,충청북도 음성군,2018,2018,8.65,2,2.92,0,47.82
43,충청북도,43800,충청북도 단양군,2018,2018,-54.75,4,-0.69,1,68.7
44,충청남도,44130,충청남도 천안시,2018,2018,5.63,0,4.86,0,50.11
44,충청남도,44150,충청남도 공주시,2018,2018,-29.52,5,1.36,2,57.65
44,충청남도,44180,충청남도 보령시,2018,2018,-32.27,3,1.86,0,45.49
44,충청남도,44200,충청남도 아산시,2018,2018,8.63,0,1.96,0,46.37
44,충청남도,44210,충청남도 서산시,2018,2018,4.88,0,2.97,0,51.38
44,충청남도,44230,충청남도 논산시,2018,2018,-35.43,5,0.67,1,65.7
44,충청남도,44250,충청남도 계룡시,2018,2018,-6.02,1,6.58,1,43.21
44,충청남도,44270,충청남도 당진시,2018,2018,6.51,0,,,36.07
44,충청남도,44710,충청남도 금산군,2018,2018,-43.03,5,1.88,0,67.72
44,충청남도,44760,충청남도 부여군,2018,2018,-49.99,5,-1.24,1,70.56
44,충청남도,44770,충청남도 서천군,2018,2018,-51.49,5,-1,1,56.42
44,충청남도,44790,충청남도 청양군,2018,2018,-49.52,1,4.72,0,67.18
44,충청남도,44800,충청남도 홍성군,2018,2018,-23.56,1,1.26,0,45.04
44,충청남도,44810,충청남도 예산군,2018,2018,-43.19,5,1.28,1,60.12
44,충청남도,44825,충청남도 태안군,2018,2018,-37.79,1,2.81,0,40.66
44,충청남도,44830,충청남도 당진시,2018,2018,,,2.4,0,
45,전라북도,45110,전라북도 전주시,2018,2018,0.28,3,1.03,0,61.06
45,전라북도,45130,전라북도 군산시,2018,2018,-6.39,3,-0.58,2,60.68
45,전라북도,45140,전라북도 익산시,2018,2018,-8.25,5,0.53,1,67.59
45,전라북도,45180,전라북도 정읍시,2018,2018,-45.95,5,0.94,1,53.35
45,전라북도,45190,전라북도 남원시,2018,2018,-43.35,5,-2.26,2,64.35
45,전라북도,45210,전라북도 김제시,2018,2018,-51.96,5,1.58,0,62.64
45,전라북도,45710,전라북도 완주군,2018,2018,-18.07,1,4.96,0,50.81
45,전라북도,45720,전라북도 진안군,2018,2018,-64.33,3,3.65,1,52.54
45,전라북도,45730,전라북도 무주군,2018,2018,-51.1,5,-2.03,2,59.04
45,전라북도,45740,전라북도 장수군,2018,2018,-55.33,1,-5.64,1,62.94
45,전라북도,45750,전라북도 임실군,2018,2018,-62.66,3,-4.44,2,55.57
45,전라북도,45770,전라북도 순창군,2018,2018,-56.57,4,-0.63,1,64.43
45,전라북도,45790,전라북도 고창군,2018,2018,-56.38,2,3.96,0,36.01
45,전라북도,45800,전라북도 부안군,2018,2018,-55.26,2,-0.09,1,65.09
46,전라남도,46110,전라남도 목포시,2018,2018,-5.65,5,2.36,0,76.53
46,전라남도,46130,전라남도 여수시,2018,2018,-14.27,5,2.33,0,64.93
46,전라남도,46150,전라남도 순천시,2018,2018,-3.01,1,1.83,0,61.73
46,전라남도,46170,전라남도 나주시,2018,2018,-46.03,0,7.63,0,67.02
46,전라남도,46230,전라남도 광양시,2018,2018,-5.04,0,5.24,0,54.91
46,전라남도,46710,전라남도 담양군,2018,2018,-49.83,2,1.75,1,53.16
46,전라남도,46720,전라남도 곡성군,2018,2018,-55.89,5,-1.12,2,62.34
46,전라남도,46730,전라남도 구례군,2018,2018,-50.84,1,-0.78,1,64.47
46,전라남도,46770,전라남도 고흥군,2018,2018,-61.74,5,1.18,1,66.36
46,전라남도,46780,전라남도 보성군,2018,2018,-66.93,5,-6.86,2,67.37
46,전라남도,46790,전라남도 화순군,2018,2018,-34.38,5,0.82,0,62.82
46,전라남도,46800,전라남도 장흥군,2018,2018,-59.47,3,2.17,1,65.07
46,전라남도,46810,전라남도 강진군,2018,2018,-56.18,5,2.8,0,66.38
46,전라남도,46820,전라남도 해남군,2018,2018,-55.09,5,0.15,1,65.98
46,전라남도,46830,전라남도 영암군,2018,2018,-35.94,5,0.77,1,61.79
46,전라남도,46840,전라남도 무안군,2018,2018,-23.29,1,1.21,0,64.49
46,전라남도,46860,전라남도 함평군,2018,2018,-60.75,5,-4.3,1,49.29
46,전라남도,46870,전라남도 영광군,2018,2018,-56.03,5,-0.83,1,53.25
46,전라남도,46880,전라남도 장성군,2018,2018,-50.03,1,2.82,0,58.88
46,전라남도,46890,전라남도 완도군,2018,2018,-57.77,5,2.82,0,66.17
